Date,score
2016-01-01,0.335143687372366
2016-01-02,0.384013458786093
2016-01-03,0.451703597083808
2016-01-04,0.387517657962103
2016-01-05,0.338410314930113
2016-01-06,0.450669080686223
2016-01-07,0.418759118544973
2016-01-08,0.321019964299005
2016-01-09,0.395230997490762
2016-01-10,0.514398323545095
2016-01-11,0.292267459703571
2016-01-12,0.275274268472038
2016-01-13,0.382760837834724
2016-01-14,0.25678023915486
2016-01-15,0.328433415163811
2016-01-16,0.184408528875621
2016-01-17,0.342454267617877
2016-01-18,0.339116602970018
2016-01-19,0.368790085057322
2016-01-20,0.308782240544036
2016-01-21,0.400074614658838
2016-01-22,0.361932204728833
2016-01-23,0.309896291472873
2016-01-24,0.432271965364569
2016-01-25,0.473873680779183
2016-01-26,0.369477287443634
2016-01-27,0.251258460546559
2016-01-28,0.132536377744544
2016-01-29,0.23615425688907
2016-01-30,0.188440780315491
2016-01-31,0.267214169815528
2016-02-01,0.25133188060162
2016-02-02,0.197236480298067
2016-02-03,0.0907370585912043
2016-02-04,0.121934995851674
2016-02-05,0.342688256360461
2016-02-06,0.122069788279697
2016-02-07,0.0961090056598686
2016-02-08,0.101553487343198
2016-02-09,0.0884267648622529
2016-02-10,0.141081717404896
2016-02-11,0.135905054655376
2016-02-12,0.0804631405224258
2016-02-13,0.327131351686099
2016-02-14,0.257892325946976
2016-02-15,0.272713765346701
2016-02-16,0.317932420166954
2016-02-17,0.279708017637427
2016-02-18,0.328042581525197
2016-02-19,0.301453288268103
2016-02-20,0.345035695293859
2016-02-21,0.323802136646138
2016-02-22,0.297667550962437
2016-02-23,0.247762120736317
2016-02-24,0.269069719177505
2016-02-25,0.325663430716814
2016-02-26,0.367778329844368
2016-02-27,0.11944019025153
2016-02-28,0.418037027506589
2016-02-29,0.325380645215079
2016-03-01,0.306794570774045
2016-03-02,0.362246242316812
2016-03-03,0.387828946777702
2016-03-04,0.252352587585068
2016-03-05,0.258234336958401
2016-03-06,0.185497276671069
2016-03-07,0.307157811812587
2016-03-08,0.31270186384325
2016-03-09,0.326228339764807
2016-03-10,0.383015466315459
2016-03-11,0.364022311114576
2016-03-12,0.420869284753049
2016-03-13,0.380300514527231
2016-03-14,0.318177188887262
2016-03-15,0.305525627207052
2016-03-16,0.269461640464622
2016-03-17,0.165891178134706
2016-03-18,0.162225695262576
2016-03-19,0.190689229120994
2016-03-20,0.0662213165208315
2016-03-21,0.0947157356225036
2016-03-22,0.155100134405751
2016-03-23,0.213349972514556
2016-03-24,0.23239687337
2016-03-25,0.177572681530945
2016-03-26,0.211833059255588
2016-03-27,0.267766141171024
2016-03-28,0.39066720424671
2016-03-29,0.323451161620036
2016-03-30,0.325770829900083
2016-03-31,0.340003880260254
2016-04-01,0.314432506048617
2016-04-02,0.169552646125668
2016-04-03,0.281315346281489
2016-04-04,0.183887757065161
2016-04-05,0.251229313405686
2016-04-06,0.281933280655624
2016-04-07,0.326709679654044
2016-04-08,0.280555048615101
2016-04-09,0.113913109720956
2016-04-10,0.275407591109868
2016-04-11,0.241602955720438
2016-04-12,0.18305399043203
2016-04-13,0.298513950211851
2016-04-14,0.24314147157254
2016-04-15,0.246555382764852
2016-04-16,0.277560222371967
2016-04-17,0.332907474772136
2016-04-18,0.305559983001602
2016-04-19,0.331344326259922
2016-04-20,0.213485420122149
2016-04-21,0.319901559518665
2016-04-22,0.288478409646945
2016-04-23,0.244452079221585
2016-04-24,0.223738410657533
2016-04-25,0.291415766684592
2016-04-26,0.338122241804868
2016-04-27,0.380271252058925
2016-04-28,0.255369652552286
2016-04-29,0.293078866927023
2016-04-30,0.387141058712666
2016-05-01,0.317618308982936
2016-05-02,0.379980664201114
2016-05-03,0.331916227915672
2016-05-04,0.26869294116376
2016-05-05,0.302196756660324
2016-05-06,0.307207853049348
2016-05-07,0.398724862970966
2016-05-08,0.234659200775178
2016-05-09,0.308287265041371
2016-05-10,0.333984141096601
2016-05-11,0.361967533784696
2016-05-12,0.379450506902429
2016-05-13,0.396438592205135
2016-05-14,0.425940693864789
2016-05-15,0.351216612218672
2016-05-16,0.307589355958805
2016-05-17,0.314896110236684
2016-05-18,0.219321333258067
2016-05-19,0.333656484930794
2016-05-20,0.432482864505809
2016-05-21,0.422148927208042
2016-05-22,0.326163340188559
2016-05-23,0.228429413424294
2016-05-24,0.266673687229651
2016-05-25,0.314960785182657
2016-05-26,0.0039300800307341
2016-05-27,0.0035354203129254
2016-05-28,-0.0427337678075117
2016-05-29,-0.0322930408423466
2016-05-30,-0.0295841352650363
2016-05-31,-0.0440403307509414
2016-06-01,-0.0300098470377887
2016-06-02,0.0200229755061267
2016-06-03,0.0146176828490946
2016-06-04,-0.0032686046690508
2016-06-05,0.0300804800557502
2016-06-06,0.0064698945492722
2016-06-07,-0.0136600434540818
2016-06-08,-0.0289066280331265
2016-06-09,-0.0104770355012867
2016-06-10,-0.0308708333614957
2016-06-11,0.0195905855920849
2016-06-12,0.0237873209782508
2016-06-13,0.0392200856131787
2016-06-14,-0.0312341704769317
2016-06-15,-0.0194769869798605
2016-06-16,0.0484953002936014
2016-06-17,0.031967783533233
2016-06-18,0.0208866897264445
2016-06-19,0.0238809045951134
2016-06-20,-0.0449873333918805
2016-06-21,-0.0371910267940162
2016-06-22,-0.0324244213601677
2016-06-23,0.0179496178742013
2016-06-24,0.0415402052085481
2016-06-25,0.302226962351747
2016-06-26,0.0234926690722049
2016-06-27,0.0156813640334772
2016-06-28,-0.0329218705651131
2016-06-29,0.0395321719413262
2016-06-30,0.0402698277497813
2016-07-01,0.0529963019777428
2016-07-02,0.0442698685674846
2016-07-03,0.0521407056554141
2016-07-04,0.0696605070166227
2016-07-05,0.0440666784571559
2016-07-06,0.0227622729805239
2016-07-07,-0.0454381450438217
2016-07-08,-0.012312177643006
2016-07-09,-0.0078050609409526
2016-07-10,0.0202238460686135
2016-07-11,0.016096922478315
2016-07-12,0.0049112441628819
2016-07-13,0.0245866679887272
2016-07-14,0.0183370955370318
2016-07-15,0.0345039175595816
2016-07-16,0.0289185428132038
2016-07-17,0.0465862824264307
2016-07-18,0.0374944877996839
2016-07-19,0.022683180634194
2016-07-20,0.0157862657859155
2016-07-21,0.0397699872463884
2016-07-22,0.117986984726517
2016-07-23,0.0646245865909399
2016-07-24,0.149818390959464
2016-07-25,0.0536924319790945
2016-07-26,0.0581470018665391
2016-07-27,0.17223172622215
2016-07-28,0.0757141231278851
2016-07-29,0.0354134266218482
2016-07-30,0.0558195471391726
2016-07-31,0.0297427693057934
2016-08-01,0.0344774451751078
2016-08-02,0.0484015284395043
2016-08-03,0.0422650078112634
2016-08-04,0.0158046630602906
2016-08-05,0.0466687347863395
2016-08-06,0.0566628306254207
2016-08-07,0.0661727973419453
2016-08-08,0.0474128565639008
2016-08-09,0.0572409103277204
2016-08-10,0.0721266621726711
2016-08-11,0.0476335832825348
2016-08-12,0.157917833617507
2016-08-13,0.074451642679397
2016-08-14,0.162324035273704
2016-08-15,0.0205458909754233
2016-08-16,0.0605821135423085
2016-08-17,0.0536211322765697
2016-08-18,0.032597723197313
2016-08-19,0.0563518936028148
2016-08-20,0.0631272464828226
2016-08-21,0.0850046764687003
2016-08-22,0.117518614488739
2016-08-23,0.191789160430655
2016-08-24,0.0706297827750033
2016-08-25,0.0607653691656502
2016-08-26,0.0456255425672401
2016-08-27,0.101118088855409
2016-08-28,0.0478398423751564
2016-08-29,0.0396186460650228
2016-08-30,0.0756878059991901
2016-08-31,0.0384820422531619
2016-09-01,0.0600766527254459
2016-09-02,0.0660411337330063
2016-09-03,0.0472590911315332
2016-09-04,0.043647534366827
2016-09-05,0.176542812898026
2016-09-06,0.173618635565847
2016-09-07,0.171008132846429
2016-09-08,0.081327050817833
2016-09-09,0.0536247940844302
2016-09-10,0.0517484756071129
2016-09-11,0.0430132688630419
2016-09-12,0.0912968480833209
2016-09-13,0.0586135627100684
2016-09-14,0.0495757391385492
2016-09-15,0.0388019720286918
2016-09-16,0.0421748521779096
2016-09-17,0.0282511197280919
2016-09-18,0.0190733297985932
2016-09-19,0.0214081678855744
2016-09-20,0.0536662130901061
2016-09-21,0.0448913881816649
2016-09-22,0.155406865055577
2016-09-23,0.0381425449787007
2016-09-24,0.0101041961799135
2016-09-25,0.0194614786697239
2016-09-26,0.0073925953095386
2016-09-27,0.0449763806787307
2016-09-28,-0.0018292613545103
2016-09-29,0.0770910455795844
2016-09-30,0.105987556413883
2016-10-01,0.0515610466924739
2016-10-02,0.0188162066199869
2016-10-03,0.0266389009556214
2016-10-04,0.0915081270040149
2016-10-05,0.028941747091114
2016-10-06,0.0044354366319162
2016-10-07,0.0136585459814012
2016-10-08,0.100042808459395
2016-10-09,-0.003116357841931
2016-10-10,0.0392145218806894
2016-10-11,0.0372004507195471
2016-10-12,0.0146608891611516
2016-10-13,-0.0046260763788388
2016-10-14,-0.009702040056498
2016-10-15,-0.0032252590767325
2016-10-16,0.0802620417031741
2016-10-17,0.044192998369886
2016-10-18,0.0149454162856536
2016-10-19,0.012896957627559
2016-10-20,0.0647305802549337
2016-10-21,0.197620738480063
2016-10-22,0.0452502084214092
2016-10-23,-0.0133237379468565
2016-10-24,-0.0149197782103161
2016-10-25,0.0130150925047776
2016-10-26,0.0284511673515955
2016-10-27,0.0679270923239905
2016-10-28,0.0539951036533194
2016-10-29,0.0239783806083397
2016-10-30,0.040415178898492
2016-10-31,0.0458328709908527
2016-11-01,0.0053163567297958
2016-11-02,0.0128962114873204
2016-11-03,0.0649339880591769
2016-11-04,0.113235345127325
2016-11-05,0.0509423368850192
2016-11-06,0.0727035642956827
2016-11-07,0.0550168259348167
2016-11-08,0.152384417892016
2016-11-09,0.0417408595998722
2016-11-10,0.0424050510540545
2016-11-11,0.0255761542893411
2016-11-12,0.0442489263335204
2016-11-13,0.047401005623219
2016-11-14,0.097147303601724
2016-11-15,0.081152813127691
2016-11-16,0.0971601828492504
2016-11-17,0.0558730809507119
2016-11-18,0.103127009416978
2016-11-19,0.0972453427985074
2016-11-20,0.109101286801973
2016-11-21,0.0369736552717455
2016-11-22,0.0610187125501261
2016-11-23,0.0969901894641472
2016-11-24,0.0607481695581443
2016-11-25,0.122075385952279
2016-11-26,0.103530252089272
2016-11-27,0.143175712075105
2016-11-28,0.138858797960183
2016-11-29,0.201661297791992
2016-11-30,0.0837477678716367
2016-12-01,0.0597283807240976
2016-12-02,0.0541359141404287
2016-12-03,0.0711232847183975
2016-12-04,0.0332908008860391
2016-12-05,0.0543994357002021
2016-12-06,0.0299970668366871
2016-12-07,0.0405595895231761
2016-12-08,0.0258959512659757
2016-12-09,0.104679411502683
2016-12-10,0.112395040621354
2016-12-11,0.0418174352843114
2016-12-12,0.156747260519844
2016-12-13,0.33266433775493
2016-12-14,0.24300238117926
2016-12-15,0.292298709031198
2016-12-16,0.246499896876268
2016-12-17,0.198657460749788
2016-12-18,0.210727831450602
2016-12-19,0.0802835923868471
2016-12-20,0.0400360997116157
2016-12-21,0.0781478527213674
2016-12-22,0.0100995344916555
2016-12-23,0.0476945006507006
2016-12-24,0.0242823778241288
2016-12-25,0.0038250868325447
2016-12-26,0.0310612174958705
2016-12-27,0.0468397612598224
2016-12-28,0.0081937057631706
2016-12-29,0.0614223872341338
2016-12-30,0.032774509666322
2016-12-31,0.0193073557645054
2017-01-01,0.0659354954692602
2017-01-02,0.0449472776556453
2017-01-03,0.0301443310136525
2017-01-04,0.0507732392831825
2017-01-05,0.0203253484127722
2017-01-06,0.0383301280833602
2017-01-07,0.048735880446415
2017-01-08,0.0505352477298298
2017-01-09,0.0129938587831832
2017-01-10,0.039429108394318
2017-01-11,0.0071756096887139
2017-01-12,0.023790980466134
2017-01-13,0.0353693840415923
2017-01-14,0.03510452737743
2017-01-15,0.0172868601080909
2017-01-16,0.0008639813520472
2017-01-17,0.0215536799314963
2017-01-18,0.0500419625848882
2017-01-19,0.0256182771729497
2017-01-20,-0.0010900174411426
2017-01-21,-0.0039637948782526
2017-01-22,0.0345139538044083
2017-01-23,0.0446154020015412
2017-01-24,0.060752952497923
2017-01-25,0.0844941437158433
2017-01-26,0.0202643890803407
2017-01-27,0.0189642397337275
2017-01-28,0.0264554265079523
2017-01-29,0.209378634120382
2017-01-30,0.0265143995403098
2017-01-31,0.038928676674012
2017-02-01,0.0395463444264874
2017-02-02,0.0292869346666848
2017-02-03,0.0256948786021679
2017-02-04,0.0256264910816016
2017-02-05,0.0257251583048035
2017-02-06,0.0190819951379507
2017-02-07,0.0733571011860694
2017-02-08,0.0113873310268853
2017-02-09,0.0232188914799625
2017-02-10,0.0293225141370105
2017-02-11,0.0078822590404917
2017-02-12,-0.0110104081431103
2017-02-13,0.0341221122825764
2017-02-14,0.0065203531442288
2017-02-15,0.0377621351931116
2017-02-16,0.25769859720794
2017-02-17,0.237334528189068
2017-02-18,0.0381822000952184
2017-02-19,0.0405702302947342
2017-02-20,0.0636395555484344
2017-02-21,0.0271653431518964
2017-02-22,0.0320396757475977
2017-02-23,0.0528211893782588
2017-02-24,0.072431639987203
2017-02-25,0.0564276247071545
2017-02-26,0.0246758442604778
2017-02-27,0.0642242147573221
2017-02-28,0.324662276254381
2017-03-01,0.0749846943419677
2017-03-02,0.0411754917870902
2017-03-03,0.026691247018219
2017-03-04,0.0095893421186788
2017-03-05,0.0887367101963253
2017-03-06,0.0366652699853852
2017-03-07,0.081691510354233
2017-03-08,0.11279484077878
2017-03-09,0.0491643668418478
2017-03-10,0.0556895954468719
2017-03-11,0.158279572510498
2017-03-12,0.370569733044892
2017-03-13,0.0172027370813128
2017-03-14,0.0922592193346319
2017-03-15,0.0141827484343771
2017-03-16,0.0846281021364641
2017-03-17,0.0475544627267421
2017-03-18,0.101522658854649
2017-03-19,0.0409930419948969
2017-03-20,0.048617824148951
2017-03-21,0.0496596657847488
2017-03-22,-0.023402448833858
2017-03-23,0.0160592501861154
2017-03-24,0.0314275700073719
2017-03-25,0.0525677085376614
2017-03-26,0.0637100662486608
2017-03-27,0.0564385455853552
2017-03-28,0.0595561430945414
2017-03-29,0.0950702817358842
2017-03-30,0.0517382530129127
2017-03-31,0.0088594650667307
2017-04-01,0.015933432398466
2017-04-02,0.0247210772479289
2017-04-03,0.0335664630772807
2017-04-04,0.0092205841334425
2017-04-05,-0.0124925481439182
2017-04-06,0.0919776903025237
2017-04-07,0.0342353614911138
2017-04-08,0.0596710309482074
2017-04-09,0.215784697707154
2017-04-10,0.352527510284857
2017-04-11,0.236130506340143
2017-04-12,0.0220887653006073
2017-04-13,0.0159733376694304
2017-04-14,0.0124373163861541
2017-04-15,0.0298182494804315
2017-04-16,0.034198474610718
2017-04-17,0.211574684195492
2017-04-18,0.0356541264621125
2017-04-19,0.0430738953325753
2017-04-20,0.0676194790443486
2017-04-21,0.0682281294523699
2017-04-22,0.0076369187335467
2017-04-23,0.027741791791893
2017-04-24,0.0122309230845667
2017-04-25,0.0648175562690134
2017-04-26,0.0483954362403546
2017-04-27,0.0968732376233262
2017-04-28,0.0774619989126001
2017-04-29,0.0330476612412519
2017-04-30,0.0880858580306429
2017-05-01,0.116074136991385
2017-05-02,0.066467897254751
2017-05-03,0.0479411715583368
2017-05-04,0.12479807043303
2017-05-05,0.0418299767110927
2017-05-06,0.042505546684432
2017-05-07,0.0387260279873291
2017-05-08,0.0912147167059154
2017-05-09,0.0966176795491089
2017-05-10,0.0109761759648364
2017-05-11,0.139918148192665
2017-05-12,0.0410734226771281
2017-05-13,0.128571277729356
2017-05-14,0.108968727474264
2017-05-15,0.0399827592457382
2017-05-16,0.102275462217532
2017-05-17,0.0837339585943275
2017-05-18,0.106760719540238
2017-05-19,0.0651115534383416
2017-05-20,0.100745090992869
2017-05-21,0.134518235822312
2017-05-22,0.119599327379616
2017-05-23,0.122357943567617
2017-05-24,0.112366247397984
2017-05-25,0.0659687305240398
2017-05-26,0.0885287262088158
2017-05-27,0.0789773536816769
2017-05-28,0.0807024438895547
2017-05-29,0.0928582480686414
2017-05-30,0.0795985376493219
2017-05-31,0.093365116737229
2017-06-01,0.115274674594788
2017-06-02,0.126182387685439
2017-06-03,0.060905313350993
2017-06-04,0.0548022068916624
2017-06-05,0.0381829037961473
2017-06-06,0.0549087406322239
2017-06-07,0.270942399545401
2017-06-08,0.104349635411669
2017-06-09,0.030953746222569
2017-06-10,0.0334989087672744
2017-06-11,0.0909443563483835
2017-06-12,-0.0369213894905077
2017-06-13,-0.113266178857665
2017-06-14,0.148700852770417
2017-06-15,0.171289009862187
2017-06-16,0.0438661394790626
2017-06-17,0.150738021188471
2017-06-18,-0.0478242596576257
2017-06-19,0.0160282186312471
2017-06-20,-0.0369209422382498
2017-06-21,0.0165089717485949
2017-06-22,-0.019140868234814
2017-06-23,-0.0601926791696182
2017-06-24,-0.0616332669209913
2017-06-25,-0.0326581268805133
2017-06-26,-0.0482516431896097
2017-06-27,-0.0046546790001857
2017-06-28,0.13632235946418
2017-06-29,0.056606488219837
2017-06-30,-0.0404909092735925
2017-07-01,-0.019563347353943
2017-07-02,-0.0334161618402572
2017-07-03,0.085629258996968
2017-07-04,0.0036550180556318
2017-07-05,-0.0446420968793812
2017-07-06,0.0078303337982612
2017-07-07,-0.0262840496611179
2017-07-08,-0.0264790746270683
2017-07-09,-0.021413235596067
2017-07-10,-0.0159135588577887
2017-07-11,-0.0191746762738296
2017-07-12,-0.0231991474829276
2017-07-13,0.080166288947569
2017-07-14,0.020986557238583
2017-07-15,-0.0392445334679416
2017-07-16,-0.0315390374422722
2017-07-17,-0.0181336092979555
2017-07-18,-0.0275316212011814
2017-07-19,-0.0312575597690717
2017-07-20,-0.0038590068136692
2017-07-21,-0.0247981074418085
2017-07-22,-0.0116719552783125
2017-07-23,-0.0383277327042955
2017-07-24,0.0137879130552114
2017-07-25,0.0953226500185911
2017-07-26,0.186158621700512
2017-07-27,0.0465812274046521
2017-07-28,-0.08336951348179
2017-07-29,-0.0976224866430161
2017-07-30,-0.0809678685548764
2017-07-31,-0.0438137062596249
2017-08-01,-0.0704828265128618
2017-08-02,-0.038624344423056
2017-08-03,-0.0687682091955145
2017-08-04,-0.0321830371285902
2017-08-05,-0.0354671640603393
2017-08-06,-0.0492244438283306
2017-08-07,0.0260303228648964
2017-08-08,0.0234175988500304
2017-08-09,0.167957947854965
2017-08-10,0.164653095734527
2017-08-11,0.0820343187316057
2017-08-12,0.0663628087508765
2017-08-13,0.188385231070001
2017-08-14,0.0852285274037472
2017-08-15,0.0720759118135672
2017-08-16,0.061150164878497
2017-08-17,0.0701088116436297
2017-08-18,0.045802965356111
2017-08-19,0.0659493043873327
2017-08-20,0.0700399082751707
2017-08-21,0.0970265172506828
2017-08-22,0.0612845788257934
2017-08-23,0.182288334925539
2017-08-24,0.132885595465192
2017-08-25,0.10573042546365
2017-08-26,0.0643039509920837
2017-08-27,0.0986637356097899
2017-08-28,0.0549787652636202
2017-08-29,0.0546013731007592
2017-08-30,0.129535887556907
2017-08-31,0.202825745993026
2017-09-01,0.182537137591627
2017-09-02,0.175337518265296
2017-09-03,0.160041190063304
2017-09-04,0.093633876320218
2017-09-05,0.0506538669936165
2017-09-06,0.0899330225906243
2017-09-07,0.0761339784307593
2017-09-08,0.109728606593414
2017-09-09,0.0887894331016233
2017-09-10,0.0513860768983263
2017-09-11,0.0883965975123802
2017-09-12,0.11719038407629
2017-09-13,0.0749264145184876
2017-09-14,0.0629025956454549
2017-09-15,0.0720399981290694
2017-09-16,0.0969673072722343
2017-09-17,0.0668910750685765
2017-09-18,0.0536539380980475
2017-09-19,0.0945736786709317
2017-09-20,0.145241844778448
2017-09-21,0.122613521563034
2017-09-22,0.047559850956429
2017-09-23,0.0658063283099006
2017-09-24,0.0777815542931623
2017-09-25,0.0783841572795724
2017-09-26,0.128510687723932
2017-09-27,0.106475318849808
2017-09-28,0.133322244898217
2017-09-29,0.206238782358681
2017-09-30,0.12234478577507
2017-10-01,0.151708232976445
2017-10-02,0.122793801532804
2017-10-03,0.122968365323595
2017-10-04,0.137191202215028
2017-10-05,0.15156225227223
2017-10-06,0.0546544324486497
2017-10-07,0.181614256404459
2017-10-08,0.170613172893565
2017-10-09,0.0676268172854536
2017-10-10,0.100027127482574
2017-10-11,0.266105245572907
2017-10-12,0.0701393610423868
2017-10-13,0.0918871819586168
2017-10-14,0.23068056592194
2017-10-15,0.124922721906815
2017-10-16,0.104063740197869
2017-10-17,0.16811803891519
2017-10-18,0.179279916415971
2017-10-19,0.09045296585071
2017-10-20,0.0684565038550697
2017-10-21,0.100852316075825
2017-10-22,0.0631218344645264
2017-10-23,0.10863202838387
2017-10-24,0.075212175831949
2017-10-25,0.0667078035449895
2017-10-26,0.0916090216251716
2017-10-27,0.0618217994418919
2017-10-28,0.089608819971013
2017-10-29,0.0802537784050677
2017-10-30,0.11017157188715
2017-10-31,0.138247725661381
2017-11-01,0.0732195348068234
2017-11-02,0.153060874667096
2017-11-03,0.147735793098563
2017-11-04,0.124805985862928
2017-11-05,0.19830284893323
2017-11-06,0.184970880113467
2017-11-07,0.0750658685995959
2017-11-08,0.0880767099704922
2017-11-09,0.11201507816381
2017-11-10,0.115530375041147
2017-11-11,0.0966034102679035
2017-11-12,0.0964172247252426
2017-11-13,0.0804940117444011
2017-11-14,0.173395219920468
2017-11-15,0.116067697665578
2017-11-16,0.170311792941577
2017-11-17,0.157491939316727
2017-11-18,0.120462875806393
2017-11-19,0.0801841272763636
2017-11-20,0.135288457759433
2017-11-21,0.15311485583044
2017-11-22,0.132132407944818
2017-11-23,0.110254558108403
2017-11-24,0.0946719862141869
2017-11-25,0.030114313725439
2017-11-26,0.19962099734217
2017-11-27,0.151325987320128
2017-11-28,0.141192380107986
2017-11-29,0.173952963515005
2017-11-30,0.144700876521864
2017-12-01,0.163922937062546
2017-12-02,0.133565455177778
2017-12-03,0.101095899627511
2017-12-04,0.147375419910177
